"location","day_index","day","temperature"
"princeru",238,237.5,12.6
"princeru",239,238.5,12.5
"princeru",240,239.5,13
"princeru",241,240.5,12.8
"princeru",242,241.5,13
"princeru",243,242.5,12.8
"princeru",244,243.5,12.6
"princeru",245,244.5,12.8
"princeru",246,245.5,12.5
"princeru",247,246.5,12.4
"princeru",248,247.5,12.2
"princeru",249,248.5,12.1
"princeru",250,249.5,11.7
"princeru",251,250.5,12
"princeru",252,251.5,12
"princeru",253,252.5,11.7
"princeru",254,253.5,11.6
"princeru",255,254.5,11.7
"princeru",256,255.5,11.3
"princeru",257,256.5,11.5
"princeru",258,257.5,11.5
"princeru",259,258.5,11
"princeru",260,259.5,10.8
"princeru",261,260.5,10.7
"princeru",262,261.5,10.9
"princeru",263,262.5,10.9
"princeru",264,263.5,11.2
"princeru",265,264.5,11.1
"princeru",266,265.5,11
"princeru",267,266.5,10.8
"princeru",268,267.5,10.4
"princeru",269,268.5,10.5
"princeru",270,269.5,10
"princeru",271,270.5,10.4
"princeru",272,271.5,10.4
"princeru",273,272.5,10.4
"princeru",274,273.5,10.1
"princeru",275,274.5,9.7
"princeru",276,275.5,9.8
"princeru",277,276.5,9.6
"princeru",278,277.5,9.5
"princeru",279,278.5,9.6
"princeru",280,279.5,9.6
"princeru",281,280.5,9.2
"princeru",282,281.5,8.9
"princeru",283,282.5,8.6
"princeru",284,283.5,8.6
"princeru",285,284.5,8.4
"princeru",286,285.5,8.2
"princeru",287,286.5,7.7
"princeru",288,287.5,7.5
"princeru",289,288.5,7.4
"princeru",290,289.5,7.7
"princeru",291,290.5,7.9
"princeru",292,291.5,7.7
"princeru",293,292.5,7.1
"princeru",294,293.5,7.1
"princeru",295,294.5,7.6
"princeru",296,295.5,7.6
"princeru",297,296.5,7.3
"princeru",298,297.5,7
"princeru",299,298.5,6.5
"princeru",300,299.5,6
"princeru",301,300.5,5.9
"princeru",302,301.5,6.6
"princeru",303,302.5,6.8
"princeru",304,303.5,6.6
"princeru",305,304.5,6.7
"princeru",306,305.5,6.8
"princeru",307,306.5,6.7
"princeru",308,307.5,5.8
"princeru",309,308.5,5.2
"princeru",310,309.5,5
"princeru",311,310.5,5.1
"princeru",312,311.5,4.7
"princeru",313,312.5,4.5
"princeru",314,313.5,4.5
"princeru",315,314.5,4.7
"princeru",316,315.5,4.2
"princeru",317,316.5,3.8
"princeru",318,317.5,3.9
"princeru",319,318.5,4
"princeru",320,319.5,3.5
"princeru",321,320.5,3.3
"princeru",322,321.5,3.4
"princeru",323,322.5,3.2
"princeru",324,323.5,2.9
"princeru",325,324.5,2.3
"princeru",326,325.5,2.5
"princeru",327,326.5,2.8
"princeru",328,327.5,2.9
"princeru",329,328.5,2.8
"princeru",330,329.5,2.9
"princeru",331,330.5,2.8
"princeru",332,331.5,3.2
"princeru",333,332.5,3
"princeru",334,333.5,2.9
"princeru",335,334.5,2
"princeru",336,335.5,1.9
"princeru",337,336.5,1.9
"princeru",338,337.5,2
"princeru",339,338.5,2.5
"princeru",340,339.5,2.5
"princeru",341,340.5,2.6
"princeru",342,341.5,2.7
"princeru",343,342.5,2.3
"princeru",344,343.5,2.2
"princeru",345,344.5,2.7
"princeru",346,345.5,3.1
"princeru",347,346.5,3.1
"princeru",348,347.5,3.2
"princeru",349,348.5,1.7
"princeru",350,349.5,1.8
"princeru",351,350.5,1.9
"princeru",352,351.5,2
"princeru",353,352.5,2.1
"princeru",354,353.5,1.7
"princeru",355,354.5,1
"princeru",356,355.5,1.1
"princeru",357,356.5,1.8
"princeru",358,357.5,2
"princeru",359,358.5,2.4
"princeru",360,359.5,1.6
"princeru",361,360.5,0.8
"princeru",362,361.5,0.1
"princeru",363,362.5,-0.1
"princeru",364,363.5,-0.1
"princeru",365,364.5,0
"quebec",1,0.5,-10.8
"quebec",2,1.5,-11.4
"quebec",3,2.5,-12.5
"quebec",4,3.5,-11.2
"quebec",5,4.5,-12
"quebec",6,5.5,-13.2
"quebec",7,6.5,-11.9
"quebec",8,7.5,-12.9
"quebec",9,8.5,-13.8
"quebec",10,9.5,-14
"quebec",11,10.5,-13.7
"quebec",12,11.5,-14.1
"quebec",13,12.5,-13.9
"quebec",14,13.5,-12.5
"quebec",15,14.5,-13.9
"quebec",16,15.5,-15.8
"quebec",17,16.5,-15
"quebec",18,17.5,-13.6
"quebec",19,18.5,-13.4
"quebec",20,19.5,-13.4
"quebec",21,20.5,-13.3
"quebec",22,21.5,-12.5
"quebec",23,22.5,-11.1
"quebec",24,23.5,-10.8
"quebec",25,24.5,-11.3
"quebec",26,25.5,-12
"quebec",27,26.5,-12
"quebec",28,27.5,-12.7
"quebec",29,28.5,-12.5
"quebec",30,29.5,-11.9
"quebec",31,30.5,-13.1
"quebec",32,31.5,-12.8
"quebec",33,32.5,-13.2
"quebec",34,33.5,-12.1
"quebec",35,34.5,-13.1
"quebec",36,35.5,-13.5
"quebec",37,36.5,-13.3
"quebec",38,37.5,-13
"quebec",39,38.5,-11.8
"quebec",40,39.5,-12.7
"quebec",41,40.5,-13.2
"quebec",42,41.5,-12.3
"quebec",43,42.5,-13.2
"quebec",44,43.5,-11.1
"quebec",45,44.5,-11.1
"quebec",46,45.5,-11.3
"quebec",47,46.5,-11.3
"quebec",48,47.5,-12
"quebec",49,48.5,-11.2
"quebec",50,49.5,-9.5
"quebec",51,50.5,-8.5
"quebec",52,51.5,-9.1
"quebec",53,52.5,-8.3
"quebec",54,53.5,-9.4
"quebec",55,54.5,-10
"quebec",56,55.5,-9.7
"quebec",57,56.5,-9.8
"quebec",58,57.5,-10.4
"quebec",59,58.5,-8.9
"quebec",60,59.5,-8.9
"quebec",61,60.5,-8.1
"quebec",62,61.5,-8.5
"quebec",63,62.5,-7.4
"quebec",64,63.5,-6.1
"quebec",65,64.5,-6.6
"quebec",66,65.5,-5.8
"quebec",67,66.5,-7.4
"quebec",68,67.5,-7.5
"quebec",69,68.5,-5.9
"quebec",70,69.5,-6.4
"quebec",71,70.5,-7.6
"quebec",72,71.5,-6.2
"quebec",73,72.5,-4.9
"quebec",74,73.5,-5.2
"quebec",75,74.5,-5
"quebec",76,75.5,-4.5
"quebec",77,76.5,-4.8
"quebec",78,77.5,-4.1
"quebec",79,78.5,-4
"quebec",80,79.5,-3.8
"quebec",81,80.5,-3
"quebec",82,81.5,-2.7
"quebec",83,82.5,-1.9
"quebec",84,83.5,-1.7
"quebec",85,84.5,-1.6
"quebec",86,85.5,-2.3
"quebec",87,86.5,-1.1
"quebec",88,87.5,-0.9
"quebec",89,88.5,-0.4
"quebec",90,89.5,-0.6
"quebec",91,90.5,-0.8
"quebec",92,91.5,-0.8
"quebec",93,92.5,-0.1
"quebec",94,93.5,0.4
"quebec",95,94.5,0.8
"quebec",96,95.5,0.4
"quebec",97,96.5,0.2
"quebec",98,97.5,0.5
"quebec",99,98.5,0.9
"quebec",100,99.5,1.6
"quebec",101,100.5,1.3
"quebec",102,101.5,1.9
"quebec",103,102.5,2.5
"quebec",104,103.5,3.2
"quebec",105,104.5,3.7
"quebec",106,105.5,4.1
"quebec",107,106.5,4.7
"quebec",108,107.5,3.8
"quebec",109,108.5,4.4
"quebec",110,109.5,5
"quebec",111,110.5,5.2
"quebec",112,111.5,4.6
"quebec",113,112.5,5.1
"quebec",114,113.5,4.7
"quebec",115,114.5,5.7
"quebec",116,115.5,6.3
"quebec",117,116.5,7
"quebec",118,117.5,6.9
"quebec",119,118.5,7.6
"quebec",120,119.5,8
"quebec",121,120.5,8.4
"quebec",122,121.5,7.2
"quebec",123,122.5,7.2
"quebec",124,123.5,7.8
"quebec",125,124.5,8.1
"quebec",126,125.5,8.6
"quebec",127,126.5,8.2
"quebec",128,127.5,8.8
"quebec",129,128.5,9.8
"quebec",130,129.5,9.7
"quebec",131,130.5,9.5
"quebec",132,131.5,10.7
"quebec",133,132.5,10.4
"quebec",134,133.5,10.3
"quebec",135,134.5,11.5
"quebec",136,135.5,12.3
"quebec",137,136.5,12.2
"quebec",138,137.5,11.3
"quebec",139,138.5,12.1
"quebec",140,139.5,12.2
"quebec",141,140.5,12.4
"quebec",142,141.5,12.3
"quebec",143,142.5,12.4
"quebec",144,143.5,12.6
"quebec",145,144.5,12.4
"quebec",146,145.5,12
"quebec",147,146.5,12.7
"quebec",148,147.5,13.6
"quebec",149,148.5,13.8
"quebec",150,149.5,14
"quebec",151,150.5,13.7
"quebec",152,151.5,13.2
"quebec",153,152.5,14.1
"quebec",154,153.5,15
"quebec",155,154.5,14.6
"quebec",156,155.5,15.2
"quebec",157,156.5,14.2
"quebec",158,157.5,15.3
"quebec",159,158.5,15.3
"quebec",160,159.5,15.1
"quebec",161,160.5,15.2
"quebec",162,161.5,15.3
"quebec",163,162.5,16.3
"quebec",164,163.5,16.3
"quebec",165,164.5,16.6
"quebec",166,165.5,17.2
"quebec",167,166.5,17
"quebec",168,167.5,17.3
"quebec",169,168.5,17.3
"quebec",170,169.5,17.8
"quebec",171,170.5,17.6
"quebec",172,171.5,16.9
"quebec",173,172.5,17.3
"quebec",174,173.5,17.7
"quebec",175,174.5,17.4
"quebec",176,175.5,16.2
"quebec",177,176.5,17.2
"quebec",178,177.5,18
"quebec",179,178.5,18.4
"quebec",180,179.5,18
"quebec",181,180.5,18.4
"quebec",182,181.5,17.4
"quebec",183,182.5,17.9
"quebec",184,183.5,17.8
"quebec",185,184.5,18
"quebec",186,185.5,17.7
"quebec",187,186.5,18.1
"quebec",188,187.5,18.9
"quebec",189,188.5,19.6
"quebec",190,189.5,19.5
"quebec",191,190.5,19
"quebec",192,191.5,18.4
"quebec",193,192.5,18.7
"quebec",194,193.5,18.9
"quebec",195,194.5,18.8
"quebec",196,195.5,19.2
"quebec",197,196.5,19.9
"quebec",198,197.5,20.1
"quebec",199,198.5,20.5
"quebec",200,199.5,19.8
"quebec",201,200.5,19.7
"quebec",202,201.5,18.8
"quebec",203,202.5,19.1
"quebec",204,203.5,19.3
"quebec",205,204.5,19.9
"quebec",206,205.5,20.5
"quebec",207,206.5,19.4
"quebec",208,207.5,19.1
"quebec",209,208.5,19.2
"quebec",210,209.5,19.1
"quebec",211,210.5,19.3
"quebec",212,211.5,18.9
"quebec",213,212.5,19.2
"quebec",214,213.5,19.1
"quebec",215,214.5,18.9
"quebec",216,215.5,19.4
"quebec",217,216.5,18.7
"quebec",218,217.5,18.7
"quebec",219,218.5,18.7
"quebec",220,219.5,19
"quebec",221,220.5,18.7
"quebec",222,221.5,18.6
"quebec",223,222.5,17.8
"quebec",224,223.5,17.9
"quebec",225,224.5,17.8
"quebec",226,225.5,17.8
"quebec",227,226.5,18.1
"quebec",228,227.5,18
"quebec",229,228.5,18.3
"quebec",230,229.5,17.5
"quebec",231,230.5,17
"quebec",232,231.5,16.6
"quebec",233,232.5,16.4
"quebec",234,233.5,16.2
"quebec",235,234.5,15.7
"quebec",236,235.5,15.9
"quebec",237,236.5,16.7
"quebec",238,237.5,17.4
"quebec",239,238.5,17.4
"quebec",240,239.5,16.9
"quebec",241,240.5,16.4
"quebec",242,241.5,16.3
"quebec",243,242.5,16
"quebec",244,243.5,15.5
"quebec",245,244.5,15.4
"quebec",246,245.5,14.9
"quebec",247,246.5,15
"quebec",248,247.5,15.4
"quebec",249,248.5,14.5
"quebec",250,249.5,14
"quebec",251,250.5,14.5
"quebec",252,251.5,14.2
"quebec",253,252.5,14.3
"quebec",254,253.5,13.3
"quebec",255,254.5,12.6
"quebec",256,255.5,12.2
"quebec",257,256.5,12.9
"quebec",258,257.5,12.3
"quebec",259,258.5,11.7
"quebec",260,259.5,12.2
"quebec",261,260.5,12.7
"quebec",262,261.5,11.7
"quebec",263,262.5,11.9
"quebec",264,263.5,12.1
"quebec",265,264.5,11.5
"quebec",266,265.5,11
"quebec",267,266.5,10.4
"quebec",268,267.5,10.3
"quebec",269,268.5,9.9
"quebec",270,269.5,10.5
"quebec",271,270.5,9.5
"quebec",272,271.5,9.4
"quebec",273,272.5,9.1
"quebec",274,273.5,9.7
"quebec",275,274.5,10.1
"quebec",276,275.5,9.7
"quebec",277,276.5,8.1
"quebec",278,277.5,8.1
"quebec",279,278.5,8.9
"quebec",280,279.5,8.4
"quebec",281,280.5,7.3
"quebec",282,281.5,6.9
"quebec",283,282.5,6.6
"quebec",284,283.5,6.8
"quebec",285,284.5,7.7
"quebec",286,285.5,7
"quebec",287,286.5,6.6
"quebec",288,287.5,6.6
"quebec",289,288.5,6.6
"quebec",290,289.5,6.3
"quebec",291,290.5,6.6
"quebec",292,291.5,6.1
"quebec",293,292.5,5.5
"quebec",294,293.5,5.5
"quebec",295,294.5,5.7
"quebec",296,295.5,4.9
"quebec",297,296.5,5.3
"quebec",298,297.5,5.6
"quebec",299,298.5,4.9
"quebec",300,299.5,4.5
"quebec",301,300.5,4.3
"quebec",302,301.5,3.7
"quebec",303,302.5,3
"quebec",304,303.5,3.2
"quebec",305,304.5,3.2
"quebec",306,305.5,3.4
"quebec",307,306.5,3.1
"quebec",308,307.5,3.4
"quebec",309,308.5,2.2
"quebec",310,309.5,2.5
"quebec",311,310.5,1.5
"quebec",312,311.5,1.3
"quebec",313,312.5,1.1
"quebec",314,313.5,0.3
"quebec",315,314.5,0.8
"quebec",316,315.5,0.3
"quebec",317,316.5,0.3
"quebec",318,317.5,-0.5
"quebec",319,318.5,-1.1
"quebec",320,319.5,-1.5
"quebec",321,320.5,-0.9
"quebec",322,321.5,-0.9
"quebec",323,322.5,-2.1
"quebec",324,323.5,-1.9
"quebec",325,324.5,-2.4
"quebec",326,325.5,-2.7
"quebec",327,326.5,-2.8
"quebec",328,327.5,-2.2
"quebec",329,328.5,-3.3
"quebec",330,329.5,-3.4
"quebec",331,330.5,-3.9
"quebec",332,331.5,-2.8
"quebec",333,332.5,-3.1
"quebec",334,333.5,-4.1
"quebec",335,334.5,-5
"quebec",336,335.5,-5.6
"quebec",337,336.5,-5.4
"quebec",338,337.5,-6.2
"quebec",339,338.5,-6.7
"quebec",340,339.5,-5.2
"quebec",341,340.5,-6.5
"quebec",342,341.5,-7.4
"quebec",343,342.5,-7.3
"quebec",344,343.5,-7.8
"quebec",345,344.5,-9
"quebec",346,345.5,-9.3
"quebec",347,346.5,-8.5
"quebec",348,347.5,-8.3
"quebec",349,348.5,-9.1
"quebec",350,349.5,-8.9
"quebec",351,350.5,-9.7
"quebec",352,351.5,-10.8
"quebec",353,352.5,-12.2
"quebec",354,353.5,-12
"quebec",355,354.5,-10.4
"quebec",356,355.5,-9.3
"quebec",357,356.5,-8.4
"quebec",358,357.5,-9.6
"quebec",359,358.5,-10.6
"quebec",360,359.5,-11.1
"quebec",361,360.5,-12.9
"quebec",362,361.5,-10.8
"quebec",363,362.5,-10.1
"quebec",364,363.5,-12.3
"quebec",365,364.5,-12.1
"regina",1,0.5,-15.7
"regina",2,1.5,-15
"regina",3,2.5,-15.8
"regina",4,3.5,-17.3
"regina",5,4.5,-17
"regina",6,5.5,-17.1
"regina",7,6.5,-18.6
"regina",8,7.5,-19.5
"regina",9,8.5,-20.8
"regina",10,9.5,-20
"regina",11,10.5,-18.2
"regina",12,11.5,-17
"regina",13,12.5,-15.7
"regina",14,13.5,-16
"regina",15,14.5,-16
"regina",16,15.5,-15.4
"regina",17,16.5,-16.1
"regina",18,17.5,-16.4
"regina",19,18.5,-15.9
"regina",20,19.5,-14.6
"regina",21,20.5,-12.7
"regina",22,21.5,-14
"regina",23,22.5,-13.6
"regina",24,23.5,-15.3
"regina",25,24.5,-17.4
"regina",26,25.5,-17.6
"regina",27,26.5,-16.9
"regina",28,27.5,-16.6
"regina",29,28.5,-16.9
"regina",30,29.5,-16.4
"regina",31,30.5,-15.9
"regina",32,31.5,-16.6
"regina",33,32.5,-16.5
"regina",34,33.5,-15.4
"regina",35,34.5,-15.4
"regina",36,35.5,-15
"regina",37,36.5,-14.5
"regina",38,37.5,-14.4
"regina",39,38.5,-13.8
"regina",40,39.5,-13
"regina",41,40.5,-13.6
"regina",42,41.5,-12.8
"regina",43,42.5,-12.1
"regina",44,43.5,-12.5
"regina",45,44.5,-14
"regina",46,45.5,-14
"regina",47,46.5,-12.9
"regina",48,47.5,-13.1
"regina",49,48.5,-12.6
"regina",50,49.5,-11.9
"regina",51,50.5,-11.8
"regina",52,51.5,-10.6
"regina",53,52.5,-11.5
"regina",54,53.5,-11.3
"regina",55,54.5,-11.1
"regina",56,55.5,-9.5
"regina",57,56.5,-9.1
"regina",58,57.5,-10
"regina",59,58.5,-10.4
"regina",60,59.5,-10
"regina",61,60.5,-10.6
"regina",62,61.5,-10
"regina",63,62.5,-9.7
"regina",64,63.5,-9.2
"regina",65,64.5,-8.3
"regina",66,65.5,-9.4
"regina",67,66.5,-8.5
"regina",68,67.5,-7.6
"regina",69,68.5,-6.3
"regina",70,69.5,-5.9
"regina",71,70.5,-6.7
"regina",72,71.5,-6
"regina",73,72.5,-5.6
"regina",74,73.5,-5.9
"regina",75,74.5,-5.6
"regina",76,75.5,-4.6
"regina",77,76.5,-4
"regina",78,77.5,-4.7
"regina",79,78.5,-4.6
"regina",80,79.5,-3.9
"regina",81,80.5,-4.6
"regina",82,81.5,-3
"regina",83,82.5,-2.7
"regina",84,83.5,-3.6
"regina",85,84.5,-3.2
"regina",86,85.5,-2.9
"regina",87,86.5,-3.2
"regina",88,87.5,-2.4
"regina",89,88.5,-1.2
"regina",90,89.5,-1.4
"regina",91,90.5,-0.8
"regina",92,91.5,-0.5
"regina",93,92.5,-0.2
"regina",94,93.5,0.9
"regina",95,94.5,1.7
"regina",96,95.5,2.2
"regina",97,96.5,2
"regina",98,97.5,2
"regina",99,98.5,2.9
"regina",100,99.5,2.9
"regina",101,100.5,3.4
"regina",102,101.5,3.4
"regina",103,102.5,4.1
"regina",104,103.5,4.5
"regina",105,104.5,4.8
"regina",106,105.5,4.1
"regina",107,106.5,4.8
"regina",108,107.5,5.5
"regina",109,108.5,5.1
"regina",110,109.5,5.7
"regina",111,110.5,5.9
"regina",112,111.5,6.6
"regina",113,112.5,7.2
"regina",114,113.5,7.5
"regina",115,114.5,7.2
"regina",116,115.5,6.7
"regina",117,116.5,6.5
"regina",118,117.5,6.7
"regina",119,118.5,6.5
"regina",120,119.5,7.3
"regina",121,120.5,7.5
"regina",122,121.5,7.9
"regina",123,122.5,8.3
"regina",124,123.5,8.8
"regina",125,124.5,8.4
"regina",126,125.5,9.2
"regina",127,126.5,9
"regina",128,127.5,9.3
"regina",129,128.5,9.8
"regina",130,129.5,9.3
"regina",131,130.5,9.3
"regina",132,131.5,10.6
"regina",133,132.5,11.1
"regina",134,133.5,11.4
"regina",135,134.5,11.6
"regina",136,135.5,11.9
"regina",137,136.5,12.6
"regina",138,137.5,12.1
"regina",139,138.5,11.8
"regina",140,139.5,12.9
"regina",141,140.5,13.6
"regina",142,141.5,13.6
"regina",143,142.5,13.9
"regina",144,143.5,14.2
"regina",145,144.5,13.4
"regina",146,145.5,13.3
"regina",147,146.5,14.1
"regina",148,147.5,13.8
"regina",149,148.5,14.1
"regina",150,149.5,14.5
"regina",151,150.5,14.3
"regina",152,151.5,14.4
"regina",153,152.5,15.2
"regina",154,153.5,15.2
"regina",155,154.5,15.3
"regina",156,155.5,16.4
"regina",157,156.5,15.3
"regina",158,157.5,15.5
"regina",159,158.5,15.3
"regina",160,159.5,16.4
"regina",161,160.5,16.4
"regina",162,161.5,16.4
"regina",163,162.5,16
"regina",164,163.5,15.8
"regina",165,164.5,15.2
"regina",166,165.5,15.5
"regina",167,166.5,15.9
"regina",168,167.5,16.4
"regina",169,168.5,16.4
"regina",170,169.5,16.2
"regina",171,170.5,16.9
"regina",172,171.5,17.3
"regina",173,172.5,17.2
"regina",174,173.5,17.3
"regina",175,174.5,18
"regina",176,175.5,17.7
"regina",177,176.5,17.6
"regina",178,177.5,18.5
"regina",179,178.5,17.1
"regina",180,179.5,17.1
"regina",181,180.5,17.3
"regina",182,181.5,17
"regina",183,182.5,18.1
"regina",184,183.5,18.5
"regina",185,184.5,18.7
"regina",186,185.5,19.2
"regina",187,186.5,19
"regina",188,187.5,18.6
"regina",189,188.5,18.9
"regina",190,189.5,19.3
"regina",191,190.5,19.1
"regina",192,191.5,18.8
"regina",193,192.5,18.2
"regina",194,193.5,18.6
"regina",195,194.5,18.8
"regina",196,195.5,19.2
"regina",197,196.5,19.3
"regina",198,197.5,18.9
"regina",199,198.5,18.4
"regina",200,199.5,18.5
"regina",201,200.5,19.1
"regina",202,201.5,19.6
"regina",203,202.5,19.6
"regina",204,203.5,19.1
"regina",205,204.5,19.1
"regina",206,205.5,18.4
"regina",207,206.5,18.8
"regina",208,207.5,18.9
"regina",209,208.5,19.6
"regina",210,209.5,19.8
"regina",211,210.5,18.6
"regina",212,211.5,19
"regina",213,212.5,19.4
"regina",214,213.5,18.9
"regina",215,214.5,18.7
"regina",216,215.5,19.5
"regina",217,216.5,20.2
"regina",218,217.5,19.7
"regina",219,218.5,19
"regina",220,219.5,18.6
"regina",221,220.5,18.4
"regina",222,221.5,18.9
"regina",223,222.5,19.2
"regina",224,223.5,18.5
"regina",225,224.5,18.3
"regina",226,225.5,18.3
"regina",227,226.5,18.6
"regina",228,227.5,18.9
"regina",229,228.5,17.5
"regina",230,229.5,17.6
"regina",231,230.5,17.5
"regina",232,231.5,18
"regina",233,232.5,18
"regina",234,233.5,17.5
"regina",235,234.5,18.1
"regina",236,235.5,17.9
"regina",237,236.5,17.1
"regina",238,237.5,16.8
"regina",239,238.5,16.7
"regina",240,239.5,16.3
"regina",241,240.5,15.6
"regina",242,241.5,15.9
"regina",243,242.5,15.4
"regina",244,243.5,15.6
"regina",245,244.5,15.3
"regina",246,245.5,14.5
"regina",247,246.5,14.4
"regina",248,247.5,14.4
"regina",249,248.5,14.3
"regina",250,249.5,13.7
"regina",251,250.5,13.4
"regina",252,251.5,13.5
"regina",253,252.5,12.5
"regina",254,253.5,12.8
"regina",255,254.5,11.8
"regina",256,255.5,11.3
"regina",257,256.5,11.9
"regina",258,257.5,11.5
"regina",259,258.5,11.7
"regina",260,259.5,11.7
"regina",261,260.5,10.7
"regina",262,261.5,10.6
"regina",263,262.5,9.8
"regina",264,263.5,9.1
"regina",265,264.5,9.2
"regina",266,265.5,10.2
"regina",267,266.5,10.3
"regina",268,267.5,9.8
"regina",269,268.5,8.9
"regina",270,269.5,8.5
"regina",271,270.5,9
"regina",272,271.5,9
"regina",273,272.5,9.3
"regina",274,273.5,8.7
"regina",275,274.5,8.6
"regina",276,275.5,8.5
"regina",277,276.5,7.7
"regina",278,277.5,7.1
"regina",279,278.5,6.8
"regina",280,279.5,6.7
"regina",281,280.5,6.4
"regina",282,281.5,6.5
"regina",283,282.5,6.4
"regina",284,283.5,5.4
"regina",285,284.5,6.7
"regina",286,285.5,6.7
"regina",287,286.5,5.7
"regina",288,287.5,5.6
"regina",289,288.5,5
"regina",290,289.5,3.8
"regina",291,290.5,4.2
"regina",292,291.5,5
"regina",293,292.5,4.7
"regina",294,293.5,4.2
"regina",295,294.5,3.6
"regina",296,295.5,3.7
"regina",297,296.5,3.4
"regina",298,297.5,3.6
"regina",299,298.5,3.8
"regina",300,299.5,1.5
"regina",301,300.5,1.4
"regina",302,301.5,1.1
"regina",303,302.5,1.3
"regina",304,303.5,1
"regina",305,304.5,0.4
"regina",306,305.5,-0.2
"regina",307,306.5,-0.9
"regina",308,307.5,-0.5
"regina",309,308.5,-1.3
"regina",310,309.5,-2.1
"regina",311,310.5,-2.2
"regina",312,311.5,-2.6
"regina",313,312.5,-3.2
"regina",314,313.5,-2.9
"regina",315,314.5,-3.6
"regina",316,315.5,-3.9
"regina",317,316.5,-3.3
"regina",318,317.5,-3.2
"regina",319,318.5,-3.5
"regina",320,319.5,-3.6
"regina",321,320.5,-5.3
"regina",322,321.5,-7
"regina",323,322.5,-6.1
"regina",324,323.5,-7
"regina",325,324.5,-7.6
"regina",326,325.5,-8.6
"regina",327,326.5,-8.9
"regina",328,327.5,-7.7
"regina",329,328.5,-9.2
"regina",330,329.5,-9.6
"regina",331,330.5,-11
"regina",332,331.5,-10.4
"regina",333,332.5,-9.8
"regina",334,333.5,-9.5
"regina",335,334.5,-11.4
"regina",336,335.5,-11.6
"regina",337,336.5,-10.4
"regina",338,337.5,-9.8
"regina",339,338.5,-11.9
"regina",340,339.5,-11.6
"regina",341,340.5,-11.8
"regina",342,341.5,-12.7
"regina",343,342.5,-12.7
"regina",344,343.5,-12.9
"regina",345,344.5,-11.9
"regina",346,345.5,-12.8
"regina",347,346.5,-14.7
"regina",348,347.5,-13.6
"regina",349,348.5,-13.2
"regina",350,349.5,-13
"regina",351,350.5,-13.3
"regina",352,351.5,-13.9
"regina",353,352.5,-15
"regina",354,353.5,-14.2
"regina",355,354.5,-13.3
"regina",356,355.5,-14.4
"regina",357,356.5,-14.8
"regina",358,357.5,-14.4
"regina",359,358.5,-14.2
"regina",360,359.5,-14.4
"regina",361,360.5,-14
"regina",362,361.5,-16
"regina",363,362.5,-16.9
"regina",364,363.5,-16.4
"regina",365,364.5,-16.9
"resolute",1,0.5,-30.7
"resolute",2,1.5,-30.6
"resolute",3,2.5,-31.4
"resolute",4,3.5,-31.9
"resolute",5,4.5,-31.5
"resolute",6,5.5,-31.1
"resolute",7,6.5,-30.9
"resolute",8,7.5,-30.8
"resolute",9,8.5,-31.3
"resolute",10,9.5,-31.8
"resolute",11,10.5,-32.2
"resolute",12,11.5,-32.8
"resolute",13,12.5,-32.8
"resolute",14,13.5,-32.8
"resolute",15,14.5,-33.4
"resolute",16,15.5,-33.4
"resolute",17,16.5,-33.3
"resolute",18,17.5,-32.8
"resolute",19,18.5,-32.4
"resolute",20,19.5,-32.7
"resolute",21,20.5,-32.6
"resolute",22,21.5,-33
"resolute",23,22.5,-33.6
"resolute",24,23.5,-33.8
"resolute",25,24.5,-33.4
"resolute",26,25.5,-31.7
"resolute",27,26.5,-31.8
"resolute",28,27.5,-32.8
"resolute",29,28.5,-33.8
"resolute",30,29.5,-33.4
"resolute",31,30.5,-33.1
"resolute",32,31.5,-33.7
"resolute",33,32.5,-32.9
"resolute",34,33.5,-31.7
"resolute",35,34.5,-32.4
"resolute",36,35.5,-33
"resolute",37,36.5,-32.5
"resolute",38,37.5,-32.4
"resolute",39,38.5,-32.3
"resolute",40,39.5,-32
"resolute",41,40.5,-33
"resolute",42,41.5,-33.5
"resolute",43,42.5,-33.2
"resolute",44,43.5,-33.8
"resolute",45,44.5,-33.3
"resolute",46,45.5,-33.5
"resolute",47,46.5,-33
"resolute",48,47.5,-32.4
"resolute",49,48.5,-32.8
"resolute",50,49.5,-32.9
"resolute",51,50.5,-33.4
"resolute",52,51.5,-33.5
"resolute",53,52.5,-33.2
"resolute",54,53.5,-33.4
"resolute",55,54.5,-33.2
"resolute",56,55.5,-33
"resolute",57,56.5,-33.8
"resolute",58,57.5,-33.4
"resolute",59,58.5,-33
"resolute",60,59.5,-32.9
"resolute",61,60.5,-32.9
"resolute",62,61.5,-34.1
"resolute",63,62.5,-33.4
"resolute",64,63.5,-32.9
"resolute",65,64.5,-32.2
"resolute",66,65.5,-32.1
"resolute",67,66.5,-33.4
"resolute",68,67.5,-34.8
"resolute",69,68.5,-34.2
"resolute",70,69.5,-32.9
"resolute",71,70.5,-32.2
"resolute",72,71.5,-32
"resolute",73,72.5,-31.7
"resolute",74,73.5,-31.1
"resolute",75,74.5,-31.7
"resolute",76,75.5,-31.5
"resolute",77,76.5,-31.1
"resolute",78,77.5,-30.9
"resolute",79,78.5,-30.5
"resolute",80,79.5,-30.7
"resolute",81,80.5,-30.9
"resolute",82,81.5,-30.3
"resolute",83,82.5,-29.6
"resolute",84,83.5,-29.1
"resolute",85,84.5,-28.1
"resolute",86,85.5,-28
